proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
01,1,87BC16,S,N3,S,035F,1779143370,5,0.000000,0.0,1,00,0,0,29652389,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0360,1779143400,1,0.000000,0.0,1,00,0,0,29652390,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0360,1779143404,2,0.000000,0.0,1,00,0,0,29652390,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0360,1779143410,3,0.000000,0.0,1,00,0,0,29652390,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0360,1779143430,5,0.000000,0.0,1,00,0,0,29652390,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0361,1779143460,1,0.000000,0.0,1,00,0,0,29652391,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0361,1779143464,2,0.000000,0.0,1,00,0,0,29652391,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0361,1779143470,3,0.000000,0.0,1,00,0,0,29652391,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0361,1779143490,5,0.000000,0.0,1,00,0,0,29652391,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0362,1779143520,1,0.000000,0.0,1,00,0,0,29652392,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0362,1779143524,2,0.000000,0.0,1,00,0,0,29652392,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0362,1779143530,3,0.000000,0.0,1,00,0,0,29652392,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0362,1779143550,5,0.000000,0.0,1,00,0,0,29652392,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0363,1779143580,1,0.000000,0.0,1,00,0,0,29652393,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0363,1779143584,2,0.000000,0.0,1,00,0,0,29652393,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0363,1779143590,3,0.000000,0.0,1,00,0,0,29652393,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0363,1779143610,5,0.000000,0.0,1,00,0,0,29652393,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0364,1779143640,1,0.000000,0.0,1,00,0,0,29652394,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0364,1779143644,2,0.000000,0.0,1,00,0,0,29652394,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0364,1779143650,3,0.000000,0.0,1,00,0,0,29652394,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0364,1779143670,5,0.000000,0.0,1,00,0,0,29652394,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0365,1779143700,1,0.000000,0.0,1,00,0,0,29652395,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0365,1779143704,2,0.000000,0.0,1,00,0,0,29652395,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0365,1779143710,3,0.000000,0.0,1,00,0,0,29652395,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0365,1779143730,5,0.000000,0.0,1,00,0,0,29652395,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,0366,1779143760,1,0.000000,0.0,1,00,0,0,29652396,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0366,1779143764,2,0.000000,0.0,1,00,0,0,29652396,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0366,1779143770,3,0.000000,0.0,1,00,0,0,29652396,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0366,1779143790,5,0.000000,0.0,1,00,0,0,29652396,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0367,1779143820,1,0.000000,0.0,1,00,0,0,29652397,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0367,1779143824,2,0.000000,0.0,1,00,0,0,29652397,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0367,1779143830,3,0.000000,0.0,1,00,0,0,29652397,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0367,1779143850,5,0.000000,0.0,1,00,0,0,29652397,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0368,1779143880,1,0.000000,0.0,1,00,0,0,29652398,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0368,1779143884,2,0.000000,0.0,1,00,0,0,29652398,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0368,1779143890,3,0.000000,0.0,1,00,0,0,29652398,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0368,1779143910,5,0.000000,0.0,1,00,0,0,29652398,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0369,1779143940,1,0.000000,0.0,1,00,0,0,29652399,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0369,1779143944,2,0.000000,0.0,1,00,0,0,29652399,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0369,1779143950,3,0.000000,0.0,1,00,0,0,29652399,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0369,1779143970,5,0.000000,0.0,1,00,0,0,29652399,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,036A,1779144000,1,0.000000,0.0,1,00,0,0,29652400,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,036A,1779144004,2,0.000000,0.0,1,00,0,0,29652400,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036A,1779144010,3,0.000000,0.0,1,00,0,0,29652400,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,036A,1779144030,5,0.000000,0.0,1,00,0,0,29652400,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,036B,1779144060,1,0.000000,0.0,1,00,0,0,29652401,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,036B,1779144064,2,0.000000,0.0,1,00,0,0,29652401,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036B,1779144070,3,0.000000,0.0,1,00,0,0,29652401,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,036B,1779144090,5,0.000000,0.0,1,00,0,0,29652401,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,036C,1779144120,1,0.000000,0.0,1,00,0,0,29652402,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,036C,1779144124,2,0.000000,0.0,1,00,0,0,29652402,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036C,1779144130,3,0.000000,0.0,1,00,0,0,29652402,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,036C,1779144150,5,0.000000,0.0,1,00,0,0,29652402,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,036D,1779144180,1,0.000000,0.0,1,00,0,0,29652403,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,036D,1779144184,2,0.000000,0.0,1,00,0,0,29652403,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036D,1779144190,3,0.000000,0.0,1,00,0,0,29652403,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,036D,1779144210,5,0.000000,0.0,1,00,0,0,29652403,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,036E,1779144240,1,0.000000,0.0,1,00,0,0,29652404,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,036E,1779144244,2,0.000000,0.0,1,00,0,0,29652404,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036E,1779144250,3,0.000000,0.0,1,00,0,0,29652404,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,87BC16,S,N3,S,036E,1779144270,5,0.000000,0.0,1,00,0,0,29652404,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,036F,1779144300,1,0.000000,0.0,1,00,0,0,29652405,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,036F,1779144304,2,0.000000,0.0,1,00,0,0,29652405,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,036F,1779144310,3,0.000000,0.0,1,00,0,0,29652405,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,87BC16,S,N3,S,036F,1779144330,5,0.000000,0.0,1,00,0,0,29652405,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0370,1779144360,1,0.000000,0.0,1,00,0,0,29652406,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0370,1779144364,2,0.000000,0.0,1,00,0,0,29652406,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0370,1779144370,3,0.000000,0.0,1,00,0,0,29652406,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0370,1779144390,5,0.000000,0.0,1,00,0,0,29652406,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0371,1779144420,1,0.000000,0.0,1,00,0,0,29652407,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0371,1779144424,2,0.000000,0.0,1,00,0,0,29652407,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0371,1779144430,3,0.000000,0.0,1,00,0,0,29652407,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0371,1779144450,5,0.000000,0.0,1,00,0,0,29652407,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0372,1779144480,1,0.000000,0.0,1,00,0,0,29652408,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0372,1779144484,2,0.000000,0.0,1,00,0,0,29652408,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0372,1779144490,3,0.000000,0.0,1,00,0,0,29652408,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,0372,1779144510,5,0.000000,0.0,1,00,0,0,29652408,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0373,1779144540,1,0.000000,0.0,1,00,0,0,29652409,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0373,1779144544,2,0.000000,0.0,1,00,0,0,29652409,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0373,1779144550,3,0.000000,0.0,1,00,0,0,29652409,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0373,1779144570,5,0.000000,0.0,1,00,0,0,29652409,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0374,1779144600,1,0.000000,0.0,1,00,0,0,29652410,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,0374,1779144604,2,0.000000,0.0,1,00,0,0,29652410,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0374,1779144610,3,0.000000,0.0,1,00,0,0,29652410,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0374,1779144630,5,0.000000,0.0,1,00,0,0,29652410,30,1,1.000,-41,-41.0,51.00,51.0,920.0,83.0,0,115
03,1,DE5C6F,S,R1,S,0375,1779144660,1,0.000000,0.0,1,00,0,0,29652411,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0375,1779144664,2,0.000000,0.0,1,00,0,0,29652411,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0375,1779144670,3,0.000000,0.0,1,00,0,0,29652411,10,1,1.000,-23,-23.0,69.00,69.0,920.0,101.0,0,115
01,1,87BC16,S,N3,S,0375,1779144690,5,0.000000,0.0,1,00,0,0,29652411,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0376,1779144720,1,0.000000,0.0,1,00,0,0,29652412,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0376,1779144724,2,0.000000,0.0,1,00,0,0,29652412,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0376,1779144730,3,0.000000,0.0,1,00,0,0,29652412,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0376,1779144750,5,0.000000,0.0,1,00,0,0,29652412,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0377,1779144780,1,0.000000,0.0,1,00,0,0,29652413,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0377,1779144784,2,0.000000,0.0,1,00,0,0,29652413,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0377,1779144790,3,0.000000,0.0,1,00,0,0,29652413,10,1,1.000,-23,-23.0,69.00,69.0,920.0,101.0,0,115
01,1,87BC16,S,N3,S,0377,1779144810,5,0.000000,0.0,1,00,0,0,29652413,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0378,1779144840,1,0.000000,0.0,1,00,0,0,29652414,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0378,1779144844,2,0.000000,0.0,1,00,0,0,29652414,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0378,1779144850,3,0.000000,0.0,1,00,0,0,29652414,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,0378,1779144870,5,0.000000,0.0,1,00,0,0,29652414,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0379,1779144900,1,0.000000,0.0,1,00,0,0,29652415,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0379,1779144904,2,0.000000,0.0,1,00,0,0,29652415,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0379,1779144910,3,0.000000,0.0,1,00,0,0,29652415,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0379,1779144930,5,0.000000,0.0,1,00,0,0,29652415,30,1,1.000,-41,-41.0,51.00,51.0,920.0,83.0,0,115
03,1,DE5C6F,S,R1,S,037A,1779144960,1,0.000000,0.0,1,00,0,0,29652416,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,037A,1779144964,2,0.000000,0.0,1,00,0,0,29652416,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,037A,1779144970,3,0.000000,0.0,1,00,0,0,29652416,10,1,1.000,-23,-23.0,69.00,69.0,920.0,101.0,0,115
01,1,87BC16,S,N3,S,037A,1779144990,5,0.000000,0.0,1,00,0,0,29652416,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,037B,1779145020,1,0.000000,0.0,1,00,0,0,29652417,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,037B,1779145024,2,0.000000,0.0,1,00,0,0,29652417,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,037B,1779145030,3,0.000000,0.0,1,00,0,0,29652417,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,87BC16,S,N3,S,037B,1779145050,5,0.000000,0.0,1,00,0,0,29652417,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,037C,1779145080,1,0.000000,0.0,1,00,0,0,29652418,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,037C,1779145084,2,0.000000,0.0,1,00,0,0,29652418,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,037C,1779145090,3,0.000000,0.0,1,00,0,0,29652418,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,87BC16,S,N3,S,037C,1779145110,5,0.000000,0.0,1,00,0,0,29652418,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,037D,1779145140,1,0.000000,0.0,1,00,0,0,29652419,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,037D,1779145144,2,0.000000,0.0,1,00,0,0,29652419,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,037D,1779145150,3,0.000000,0.0,1,00,0,0,29652419,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,037D,1779145170,5,0.000000,0.0,1,00,0,0,29652419,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,037E,1779145200,1,0.000000,0.0,1,00,0,0,29652420,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,037E,1779145204,2,0.000000,0.0,1,00,0,0,29652420,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,037E,1779145210,3,0.000000,0.0,1,00,0,0,29652420,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,037E,1779145230,5,0.000000,0.0,1,00,0,0,29652420,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,037F,1779145260,1,0.000000,0.0,1,00,0,0,29652421,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,037F,1779145264,2,0.000000,0.0,1,00,0,0,29652421,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,037F,1779145270,3,0.000000,0.0,1,00,0,0,29652421,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,037F,1779145290,5,0.000000,0.0,1,00,0,0,29652421,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0380,1779145320,1,0.000000,0.0,1,00,0,0,29652422,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0380,1779145324,2,0.000000,0.0,1,00,0,0,29652422,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0380,1779145330,3,0.000000,0.0,1,00,0,0,29652422,10,1,1.000,-23,-23.0,69.00,69.0,920.0,101.0,0,115
01,1,87BC16,S,N3,S,0380,1779145350,5,0.000000,0.0,1,00,0,0,29652422,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0381,1779145380,1,0.000000,0.0,1,00,0,0,29652423,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0381,1779145384,2,0.000000,0.0,1,00,0,0,29652423,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0381,1779145390,3,0.000000,0.0,1,00,0,0,29652423,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0381,1779145410,5,0.000000,0.0,1,00,0,0,29652423,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0382,1779145440,1,0.000000,0.0,1,00,0,0,29652424,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0382,1779145444,2,0.000000,0.0,1,00,0,0,29652424,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0382,1779145450,3,0.000000,0.0,1,00,0,0,29652424,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0382,1779145470,5,0.000000,0.0,1,00,0,0,29652424,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,0383,1779145500,1,0.000000,0.0,1,00,0,0,29652425,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0383,1779145504,2,0.000000,0.0,1,00,0,0,29652425,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0383,1779145510,3,0.000000,0.0,1,00,0,0,29652425,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0383,1779145530,5,0.000000,0.0,1,00,0,0,29652425,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0384,1779145560,1,0.000000,0.0,1,00,0,0,29652426,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0384,1779145564,2,0.000000,0.0,1,00,0,0,29652426,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0384,1779145570,3,0.000000,0.0,1,00,0,0,29652426,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0384,1779145590,5,0.000000,0.0,1,00,0,0,29652426,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0385,1779145620,1,0.000000,0.0,1,00,0,0,29652427,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0385,1779145624,2,0.000000,0.0,1,00,0,0,29652427,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0385,1779145630,3,0.000000,0.0,1,00,0,0,29652427,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0385,1779145650,5,0.000000,0.0,1,00,0,0,29652427,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0386,1779145680,1,0.000000,0.0,1,00,0,0,29652428,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0386,1779145684,2,0.000000,0.0,1,00,0,0,29652428,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0386,1779145690,3,0.000000,0.0,1,00,0,0,29652428,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0386,1779145710,5,0.000000,0.0,1,00,0,0,29652428,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0387,1779145740,1,0.000000,0.0,1,00,0,0,29652429,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0387,1779145744,2,0.000000,0.0,1,00,0,0,29652429,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0387,1779145750,3,0.000000,0.0,1,00,0,0,29652429,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,87BC16,S,N3,S,0387,1779145770,5,0.000000,0.0,1,00,0,0,29652429,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,0388,1779145800,1,0.000000,0.0,1,00,0,0,29652430,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,0388,1779145804,2,0.000000,0.0,1,00,0,0,29652430,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0388,1779145810,3,0.000000,0.0,1,00,0,0,29652430,10,1,1.000,-24,-24.0,68.00,68.0,920.0,100.0,0,115
01,1,87BC16,S,N3,S,0388,1779145830,5,0.000000,0.0,1,00,0,0,29652430,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
